Demo,Link,Last View,Total Time,Steps Completed,Percent Complete,Opened CTA,Country
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 8:58,1:47:00,38,100%,-,India
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/15/24 8:39,0:10:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/15/24 9:33,9:16:00,13,42%,-,United Kingdom
VQ Learner Tracker Interactive Guide,KB Link,10/15/24 8:40,5:18:00,23,57%,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 8:25,5:46:00,47,96%,-,New Zealand
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 8:19,0:12:00,18,37%,-,Spain
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 8:18,1:00:00,38,100%,-,Spain
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 8:17,0:35:00,34,90%,-,New Zealand
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 8:17,2:01:00,33,68%,-,Australia
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 8:13,6:47:00,46,94%,-,Australia
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 8:03,0:08:00,5,14%,-,Australia
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/15/24 8:15,11:59:00,31,100%,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 8:18,2:13:00,38,100%,-,New Zealand
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 7:34,6:09:00,49,100%,-,Australia
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 7:18,0:57:00,35,93%,-,Australia
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 7:17,1:38:00,49,100%,-,Australia
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 7:04,4:24:00,49,100%,-,Thailand
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/15/24 6:31,2:03:00,11,50%,-,Sri Lanka
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/15/24 6:01,0:17:00,3,14%,-,Sri Lanka
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 6:00,0:02:00,2,5%,-,New Zealand
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 6:00,4:08:00,38,100%,-,New Zealand
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 5:23,6:42:00,49,100%,-,United Arab Emirates
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 5:15,0:07:00,15,40%,-,Vietnam
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 5:14,2:03:00,49,100%,-,Vietnam
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 5:14,4:09:00,38,100%,-,United Arab Emirates
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 4:27,1:09:00,25,52%,-,Japan
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/15/24 4:14,1:03:00,10,46%,-,Hong Kong
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 3:35,0:08:00,2,5%,-,United States
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/15/24 3:24,2:51:00,8,37%,-,Ghana
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/15/24 2:43,0:07:00,2,5%,-,New Zealand
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/15/24 2:00,0:05:00,2,6%,-,New Zealand
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/15/24 1:55,22:55:00,22,100%,-,China
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/15/24 1:10,6:51:00,9,41%,-,Argentina
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/15/24 0:11,3:57:00,17,78%,-,Singapore
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 23:59,16:08:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 23:35,8:15:00,12,39%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 23:27,1:11:00,17,78%,-,United States
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 23:25,0:02:00,1,5%,-,United States
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 23:23,8:37:00,22,100%,-,South Korea
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 22:25,2:18:00,8,37%,-,New Zealand
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 21:54,0:39:00,8,26%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 21:51,7:16:00,17,78%,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/14/24 21:37,0:04:00,2,6%,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/14/24 21:09,2:57:00,38,100%,-,Australia
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/14/24 21:05,9:11:00,49,100%,-,Australia
Creating Edexcel Online Accounts,Default,10/14/24 20:44,1:07:00,11,79%,-,Jordan
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 20:35,7:12:00,17,78%,-,Algeria
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 20:28,1:23:00,5,23%,-,Ukraine
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 20:26,3:53:00,3,10%,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/14/24 20:05,1:25:00,49,100%,-,Spain
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/14/24 20:02,1:13:00,38,100%,-,Spain
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/14/24 19:59,4:21:00,38,100%,-,Spain
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 19:44,5:20:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 19:35,0:08:00,2,7%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 19:39,4:40:00,19,87%,-,Saudi Arabia
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 19:28,1:19:00,9,30%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 19:22,5:12:00,24,78%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 19:23,6:56:00,20,65%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 19:03,0:53:00,5,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 19:02,3:05:00,9,30%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 18:43,1:15:00,13,42%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 18:41,1:09:00,19,87%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 18:41,1:42:00,9,30%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 18:38,5:51:00,10,33%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 18:24,0:32:00,9,30%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 18:18,0:59:00,11,36%,-,Romania
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 18:16,2:39:00,13,42%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 18:15,3:32:00,17,78%,-,Romania
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:57,0:06:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:57,0:08:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 18:12,15:14:00,27,88%,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/14/24 17:56,0:20:00,3,8%,-,Mauritius
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 18:06,11:32:00,7,32%,-,Brazil
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:51,1:42:00,13,42%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 17:49,1:11:00,2,10%,-,Brazil
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/14/24 17:47,0:19:00,2,6%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 17:41,0:21:00,3,14%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:43,3:30:00,31,100%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 17:35,0:16:00,2,10%,-,Nigeria
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 17:35,0:43:00,5,23%,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,10/14/24 17:32,0:55:00,12,25%,-,United Arab Emirates
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,10/14/24 17:27,0:12:00,3,8%,-,United Arab Emirates
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:26,0:47:00,3,10%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 17:28,3:35:00,17,78%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:25,1:23:00,12,39%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:19,0:07:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:16,2:01:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:12,1:04:00,11,36%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 17:11,0:17:00,4,19%,-,Thailand
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:13,2:12:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:10,2:34:00,10,33%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:10,4:04:00,23,75%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:05,0:04:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:04,0:56:00,5,17%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:02,0:27:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/14/24 17:00,1:05:00,6,20%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/14/24 16:59,1:51:00,22,100%,-,Ivory Coast
