Demo,Link,Last View,Total Time,Steps Completed,Percent Complete,Opened CTA,Country
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 11:10,03:08:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 11:08,04:35:00,28,91%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 11:03,01:12:00,5,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 11:04,04:28:00,31,100%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:59,00:25:00,4,13%,-,United Kingdom
Search Center | Oct 7 10:44 AM,Default,10/8/24 10:55,01:02:00,23,100%,https://pearson.lightning.force.com/lightning,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:51,00:15:00,2,7%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 10:52,00:52:00,10,46%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:48,00:10:00,2,7%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 10:48,00:34:00,5,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:48,01:50:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:47,00:12:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:43,00:42:00,4,13%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:42,00:24:00,2,7%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 10:41,02:21:00,17,78%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 10:40,01:31:00,5,23%,-,Singapore
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 10:40,03:30:00,22,100%,-,Oman
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:44,07:51:00,26,84%,-,India
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 10:33,01:07:00,19,87%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:31,00:07:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:27,03:14:00,18,59%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:25,02:10:00,7,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:21,00:11:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:22,01:30:00,11,36%,-,United Kingdom
VQ Learner Tracker Interactive Guide,KB Link,10/8/24 10:22,01:43:00,12,30%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:21,01:35:00,5,17%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:20,01:18:00,12,39%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 11:09,02:40:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:18,00:36:00,4,13%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:18,01:06:00,7,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:15,00:10:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:14,00:13:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:13,00:16:00,3,10%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:12,00:54:00,6,20%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:11,00:38:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:13,03:14:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:08,01:28:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 11:52,01:49:24,31,100%,-,Reserved
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:03,02:15:00,5,17%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:58,00:33:00,3,14%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 10:01,04:01:00,5,17%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:57,00:46:00,3,10%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:57,00:31:00,4,13%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:55,00:08:00,2,10%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:57,02:24:00,7,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:55,01:36:00,13,42%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:48,01:02:00,11,36%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:49,02:04:00,4,13%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:47,02:24:00,22,100%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:42,00:19:00,2,7%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 10:08,03:38:00,17,78%,-,Indonesia
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:42,03:00:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:35,02:16:00,20,65%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:24,00:23:00,2,7%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:22,00:57:00,7,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:21,00:39:00,8,26%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:19,00:03:00,2,10%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:21,01:43:00,7,23%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:17,00:26:00,7,23%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:17,00:37:00,4,19%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:18,02:19:00,2,10%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:22,06:06:00,17,78%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:16,00:06:00,2,10%,-,United Kingdom
Annual Quality Declaration and Edexcel Online Account Confirmation - UK Centres offering Vocational Qualifications,Default,10/8/24 9:13,01:35:00,12,39%,-,United Kingdom
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:09,00:10:00,2,10%,-,Indonesia
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:20,10:49:00,5,23%,-,Ghana
Edexcel Online Account Confirmation and Terms & Conditions - UK Centre's offering General Qualifications only or International Centre's offering Vocational and/ or General qualifications,Default,10/8/24 9:09,00:55:00,2,10%,-,Indonesia
